0x30BE,"ゾ",0.1033125,0.07985,0.07025,0.09875,0.1644,
0x30BF,"タ",0.14056875,0.085875,0.09065,0.203575,0.182175,
0x30C0,"ダ",0.15665625,0.068625,0.10845,0.222325,0.227225,
0x30C1,"チ",0.1394,0.018875,0.116025,0.1861,0.2366,
0x30C2,"ヂ",0.15830625,0.01635,0.1186,0.19075,0.307525,
0x30C3,"ッ",0.07735625,0.08765,0.052375,0.097225,0.072175,
0x30C4,"ツ",0.10648125,0.09185,0.0618,0.1463,0.125975,
0x30C5,"ヅ",0.1196,0.090775,0.064725,0.150825,0.172075,
0x30C6,"テ",0.13033125,0.01655,0.123825,0.185925,0.195025,
0x30C7,"デ",0.1432375,0.01445,0.125575,0.188125,0.2448,
0x30C8,"ト",0.09513125,0.053125,0.1099,0.168525,0.048975,
0x30C9,"ド",0.1144625,0.05295,0.109825,0.168425,0.12665,
0x30CA,"ナ",0.1132625,0.0159,0.11795,0.1194,0.1998,
0x30CB,"ニ",0.09994375,0.115925,0.11675,0.0839,0.0832,
0x30CC,"ヌ",0.13698125,0.102825,0.117175,0.1379,0.190025,
0x30CD,"ネ",0.15136875,0.1381,0.157275,0.130175,0.179925,
0x30CE,"ノ",0.07195,0.029775,0.12235,0,0.135675,
0x30CF,"ハ",0.105625,0.102475,0.103975,0.110675,0.105375,
0x30D0,"バ",0.12504375,0.1021,0.104175,0.11045,0.18345,
0x30D1,"パ",0.12818125,0.1023,0.10415,0.110525,0.19575,
0x30D2,"ヒ",0.12166875,0.08795,0.137325,0.17525,0.08615,
0x30D3,"ビ",0.14020625,0.08565,0.1407,0.17665,0.157825,
0x30D4,"ピ",0.14384375,0.086125,0.140325,0.1759,0.173025,
0x30D5,"フ",0.109575,0.079,0.08255,0.0932,0.18355,
0x30D6,"ブ",0.1289125,0.08405,0.086725,0.099375,0.2455,
0x30D7,"プ",0.12801875,0.077425,0.0849,0.094975,0.254775,
0x30D8,"ヘ",0.08373125,0.10055,0.0272,0.1424,0.064775,
0x30D9,"ベ",0.1039,0.100225,0.0273,0.14515,0.142925,
0x30DA,"ペ",0.1067375,0.106425,0.03275,0.13915,0.148625,
0x30DB,"ホ",0.16333125,0.132425,0.1461,0.1939,0.1809,
0x30DC,"ボ",0.18341875,0.131125,0.157375,0.198825,0.24635,
0x30DD,"ポ",0.1847375,0.131125,0.157375,0.198825,0.251625,
0x30DE,"マ",0.12723125,0.108175,0.050525,0.145,0.205225,
0x30DF,"ミ",0.1161625,0.09475,0.09335,0.134775,0.141775,
0x30E0,"ム",0.13433125,0.1807,0.186825,0.134275,0.035525,
0x30E1,"メ",0.1141375,0.09275,0.134075,0.080225,0.1495,
0x30E2,"モ",0.15873125,0.098925,0.086625,0.26195,0.187425,
0x30E3,"ャ",0.0965875,0.0372,0.1052,0.13765,0.1063,
0x30E4,"ヤ",0.13264375,0.007925,0.107775,0.221,0.193875,
0x30E5,"ュ",0.0891375,0.15545,0.08235,0.059425,0.059325,
0x30E6,"ユ",0.1215375,0.163125,0.1094,0.0788,0.134825,
0x30E7,"ョ",0.11513125,0.1839,0.1222,0.0638,0.090625,
0x30E8,"ヨ",0.15975,0.161725,0.086825,0.159675,0.230775,
0x30E9,"ラ",0.1290875,0.110325,0.04935,0.16295,0.193725,
0x30EA,"リ",0.10080625,0.105675,0.049975,0.124175,0.1234,
0x30EB,"ル",0.1440625,0.2232,0.1137,0.11635,0.123,
0x30EC,"レ",0.10375,0.117925,0.1589,0.125425,0.01275,
0x30ED,"ロ",0.164375,0.160775,0.160825,0.168025,0.167875,
0x30EE,"ヮ",0.08978125,0.098175,0.0473,0.105925,0.107725,
0x30EF,"ワ",0.124,0.1047,0.046175,0.159025,0.1861,
0x30F0,"ヰ",0.1637,0.191825,0.113575,0.148525,0.200875,
0x30F1,"ヱ",0.14775625,0.13075,0.147075,0.117125,0.196075,
0x30F2,"ヲ",0.13518125,0.081975,0.065825,0.1607,0.232225,
0x30F3,"ン",0.09050625,0.088325,0.1075,0.08775,0.07845,
0x30F4,"ヴ",0.1466875,0.110525,0.045525,0.17785,0.25285,
0x30F5,"ヵ",0.10908125,0.119125,0.112475,0.126925,0.0778,
0x30F6,"ヶ",0.0866875,0.055475,0.09105,0.10825,0.091975,
0x30F7,"ヷ",0.1429125,0.1028,0.053325,0.16925,0.246275,
0x30F8,"ヸ",0.17950625,0.18945,0.118175,0.1475,0.2629,
0x30F9,"ヹ",0.1651875,0.130025,0.157575,0.114325,0.258825,
0x30FA,"ヺ",0.15439375,0.089825,0.071825,0.171,0.284925,
0x30FB,"・",0.020325,0.009425,0.009425,0.031225,0.031225,
0x30FC,"ー",0.05816875,0,0,0.1164,0.116275,
0x30FD,"ヽ",0.04275,0.06685,0,0.077275,0.026875,
0x30FE,"ヾ",0.06220625,0.0766,0.002725,0.082375,0.087125,
0x30FF,"ヿ",0.10033125,0.119725,0,0.09725,0.18435,
